FLIGHT,DESTGEO,BAREA,STRATA,PEAK,DEPTIME,ARRTIME,HOWLONG,Q2PURP1,Q2PURP2,Q2PURP3,Q4BAGS,Q4STORE,Q4FOOD,Q8COM1,Q8COM2,Q8COM3,HOME,Q17COUNTRY,Q18AGE,Q19GENDER,Q21FLY,WEIGHT
2073,2,B,2,1,0.461805556,0.333333333,185,1,,,1,0,0,301,,,19,AUSTRALIA,4,1,2,0.373206
1925,2,E,3,2,0.93125,0.791666667,201,3,,,2,2,1,,,,12,US,7,2,1,2.167946
2073,2,B,2,1,0.461805556,0.399305556,90,3,,,2,2,1,,,,3,US,5,1,2,0.373206
1925,2,E,3,2,0.93125,0.885416667,66,1,,,1,2,1,,,,12,US,5,2,2,2.167946
2073,2,B,2,1,0.461805556,0.364583333,140,2,,,1,3,3,,,,12,US,6,1,2,0.373206
1925,2,E,3,2,0.93125,0.854166667,111,2,,,1,1,2,609,,,12,US,5,2,2,2.167946
2073,2,B,2,1,0.461805556,0.395833333,95,2,,,2,2,1,21,202,704,11,US,6,2,1,0.373206
1925,2,E,3,2,0.93125,0.875,81,3,,,2,2,2,999,,,14,GUATEMALA,2,2,1,2.167946
2073,2,B,2,1,0.461805556,0.364583333,140,2,,,1,2,2,,,,8,US,7,2,2,0.373206
1925,2,E,3,2,0.93125,0.875,81,1,,,1,0,0,,,,1,US,3,1,2,2.167946
2073,2,B,2,1,0.461805556,0.395833333,95,1,,,2,1,2,993,,,3,US,4,1,2,0.373206
2073,2,B,2,1,0.461805556,0.395833333,95,1,,,1,0,0,,,,6,US,7,2,0,0.373206
2240,2,C,3,2,0.885416667,0.802083333,120,3,,,2,2,2,202,4,993,3,US,3,2,2,0.977951
6290,1,F,3,2,0.875,0.75,180,1,,,2,2,1,,,,10,US,3,1,1,2.167946
2073,2,B,2,1,0.461805556,0.333333333,185,0,,,2,2,1,,,,12,US,0,1,2,0.373206
6290,1,F,3,2,0.875,0.791666667,120,3,,,2,2,1,508,,,1,US,3,1,2,2.167946
2073,2,B,2,1,0.461805556,0.425,53,1,,,1,0,0,,,,12,US,5,2,1,0.373206
2073,2,B,2,1,0.461805556,0.375,125,3,,,1,1,1,,,,12,US,2,2,2,0.373206
6290,1,F,3,2,0.875,0.822916667,75,3,,,2,2,2,,,,3,US,3,2,2,2.167946
146,6,G,3,3,0.722222222,0.458333333,380,4,,,2,1,1,501,502,,10,US,2,2,3,0.669478
6290,1,F,3,2,0.875,0.802083333,105,1,,,2,2,1,999,,,10,US,3,1,2,2.167946
6290,1,F,3,2,0.875,0.75,180,1,,,1,2,1,3,201,703,3,US,4,1,1,2.167946
146,6,G,3,3,0.722222222,0.625,140,1,,,1,2,1,610,,,4,US,3,1,2,0.669478
146,6,G,3,3,0.722222222,0.645833333,110,2,,,1,2,2,7,309,506,4,US,6,1,2,0.669478
6290,1,F,3,2,0.875,0.797916667,111,3,,,2,2,1,501,6,,10,US,6,1,1,2.167946
146,6,G,3,3,0.722222222,0.5625,230,2,,,2,2,2,403,,,15,IRELAND,3,1,2,0.669478
146,6,G,3,3,0.722222222,0.583333333,200,2,,,1,1,1,204,,,15,IRELAND,3,1,2,0.669478
6290,1,F,3,2,0.875,0.8125,90,0,,,2,2,1,,,,10,US,2,2,3,2.167946
146,6,G,3,3,0.722222222,0.583333333,200,2,,,1,2,2,309,311,,15,UK,6,1,2,0.669478
146,6,G,3,3,0.722222222,0.604166667,170,2,,,1,2,2,,,,2,US,6,2,1,0.669478
6290,1,F,3,2,0.875,0.823611111,74,3,,,1,2,1,210,,,10,US,6,2,1,2.167946
146,6,G,3,3,0.722222222,0.638888889,120,2,,,2,2,2,803,,,99,0,0,0,0,0.669478
6290,1,F,3,2,0.875,0.819444444,80,3,,,2,2,2,4,30,,1,US,4,1,2,2.167946
146,6,G,3,3,0.722222222,0.625,140,1,,,1,1,1,212,,,4,US,4,2,2,0.669478
6290,1,F,3,2,0.875,0.822916667,75,6,,,0,1,0,3,,,11,US,4,1,2,2.167946
146,6,G,3,3,0.722222222,0.604166667,170,1,,,1,1,1,,,,15,SPAIN,6,1,2,0.669478
146,6,G,3,3,0.722222222,0.583333333,200,2,,,1,0,0,202,,,15,IRELAND,5,2,2,0.669478
6290,1,F,3,2,0.875,0.791666667,120,3,,,2,1,1,803,6,,5,US,2,1,1,2.167946
146,6,G,3,3,0.722222222,0.625,140,3,,,0,1,1,36,,,10,US,6,0,2,0.669478
6290,1,F,3,2,0.875,0.802083333,105,2,,,2,2,1,501,704,,4,US,3,1,1,2.167946
146,6,G,3,3,0.722222222,0.604166667,179,2,,,1,1,0,,,,2,US,4,2,2,0.669478
6290,1,F,3,2,0.875,0.826388889,70,1,,,2,2,2,207,203,,10,US,4,1,2,2.167946
146,6,G,3,3,0.722222222,0.583333333,200,1,2,,1,0,0,20,18,507,7,US,7,2,2,0.669478
6290,1,F,3,2,0.875,0.8125,90,2,,,2,1,2,,,,10,US,4,2,2,2.167946
146,6,G,3,3,0.722222222,0.583333333,200,2,,,0,0,1,,,,10,US,3,2,2,0.669478
6290,1,F,3,2,0.875,0.666666667,300,1,,,0,0,0,,,,16,JAPAN,4,1,0,2.167946
146,6,G,3,3,0.722222222,0.610416667,161,2,,,1,1,1,,,,15,IRELAND,3,1,2,0.669478
146,6,G,3,3,0.722222222,0.5625,230,1,,,0,0,1,321,,,15,IRELAND,7,1,2,0.669478
5728,1,C,3,2,0.833333333,0.760416667,105,3,,,2,2,1,202,,,3,US,3,2,3,0.977951
146,6,G,3,3,0.722222222,0.583333333,200,2,3,,1,2,1,202,,,15,IRELAND,5,2,2,0.669478
5728,1,C,3,2,0.833333333,N,N,1,,,1,2,1,203,,,10,US,5,0,0,0.977951
146,6,G,3,3,0.722222222,0.625,140,2,,,1,0,0,,,,99,0,0,0,0,0.669478
146,6,G,3,3,0.722222222,0.614583333,155,1,,,1,1,2,,,,15,IRELAND,4,1,1,0.669478
5728,1,C,3,2,0.833333333,0.75,120,1,,,1,1,1,,,,10,US,4,1,2,0.977951
146,6,G,3,3,0.722222222,0.614583333,155,1,,,1,1,2,202,508,704,15,IRELAND,5,1,2,0.669478
146,6,G,3,3,0.722222222,0.993055556,1050,1,,,1,2,1,34,,,19,NEW ZEALAND,2,1,1,0.669478
5728,1,C,3,2,0.833333333,0.791666667,60,3,,,2,2,2,,,,3,US,3,1,2,0.977951
146,6,G,3,3,0.722222222,0.583333333,200,4,,,1,1,1,,,,1,US,3,1,2,0.669478
5728,1,C,3,2,0.833333333,0.729166667,150,1,,,2,1,1,,,,10,US,3,0,1,0.977951
146,6,G,3,3,0.722222222,0.583333333,200,2,,,2,2,1,701,,,10,US,5,0,0,0.669478
5728,1,C,3,2,0.833333333,0.791666667,60,1,,,0,0,0,4,,,10,US,4,1,2,0.977951
5728,1,C,3,2,0.833333333,0.75,120,2,,,2,2,1,,,,10,US,4,2,2,0.977951
5728,1,C,3,2,0.833333333,0.75,120,3,,,2,2,1,,,,16,CHINA,5,1,1,0.977951
1619,1,B,1,1,0.420138889,0.270833333,215,2,,,1,1,2,802,202,704,10,US,6,2,2,0.850000
1619,1,B,1,1,0.420138889,0.3125,155,2,,,1,1,1,,,,11,US,4,2,2,0.850000
1619,1,B,1,1,0.420138889,0.302083333,170,2,,,2,2,1,,,,10,US,4,2,2,0.850000
1619,1,B,1,1,0.420138889,0.322916667,140,3,,,2,1,1,999,,,10,US,5,2,2,0.850000
1619,1,B,1,1,0.420138889,0.347222222,105,2,,,1,1,1,,,,11,US,4,2,2,0.850000
1619,1,B,1,1,0.420138889,0.333333333,125,2,,,1,2,1,507,,,10,US,5,1,2,0.850000
1619,1,B,1,1,0.420138889,0.354166667,95,0,,,1,0,1,21,309,,10,US,4,2,3,0.850000
1619,1,B,1,1,0.420138889,0.333333333,125,1,,,1,2,2,,,,10,US,2,2,3,0.850000
1619,1,B,1,1,0.420138889,0.333333333,125,1,,,2,1,2,,,,1,US,5,2,2,0.850000
1619,1,B,1,1,0.420138889,0.333333333,125,2,,,2,1,2,,,,11,US,5,2,2,0.850000
1619,1,B,1,1,0.420138889,0.333333333,125,1,,,1,1,0,993,,,10,US,2,1,1,0.850000
1619,1,B,1,1,0.420138889,0.354166667,95,2,,,1,1,1,,,,11,US,6,2,2,0.850000
1619,1,B,1,1,0.420138889,0.354166667,95,2,,,1,1,0,,,,11,US,6,1,2,0.850000
1619,1,B,1,1,0.420138889,0.354166667,95,10,,,1,0,1,993,202,506,2,US,4,2,2,0.850000
1619,1,B,1,1,0.420138889,0.340277778,115,1,2,,1,2,1,,,,10,US,0,0,2,0.850000
1619,1,B,1,1,0.420138889,0.34375,110,3,,,2,1,1,103,,,10,US,5,0,2,0.850000
1619,1,B,1,1,0.420138889,0.354166667,95,6,,,1,1,1,,,,5,US,4,2,2,0.850000
1619,1,B,1,1,0.420138889,0.34375,110,2,,,1,2,1,313,,,11,US,7,0,2,0.850000
20,2,D,3,2,0.635416667,0.5625,105,2,,,1,2,1,108,404,,19,AUSTRALIA,7,2,2,0.720538
20,2,D,3,2,0.635416667,0.520833333,165,1,,,1,2,1,620,,,15,SPAIN,3,1,2,0.720538
1791,2,B,1,2,0.302083333,0.052083333,360,2,,,1,2,2,,,,10,US,6,1,2,0.373206
20,2,D,3,2,0.635416667,0.569444444,95,1,,,1,1,1,610,701,702,99,0,0,2,0,0.720538
1791,2,B,1,2,0.302083333,0.21875,120,2,,,2,2,2,,,,11,US,3,2,2,0.373206
20,2,D,3,2,0.635416667,0.583333333,75,2,,,0,2,0,,,,12,US,3,1,2,0.720538
20,2,D,3,2,0.635416667,0.583333333,75,2,,,1,1,2,,,,12,US,4,1,2,0.720538
1791,2,B,1,2,0.302083333,0.21875,120,6,,,1,1,1,,,,12,US,4,2,2,0.373206
1791,2,B,1,2,0.302083333,0.1875,165,2,,,1,2,1,,,,11,US,3,2,2,0.373206
20,2,D,3,2,0.635416667,0.541666667,135,2,,,1,2,2,,,,12,US,7,2,2,0.720538
1791,2,B,1,2,0.302083333,0.233333333,99,11,,,1,1,3,,,,6,US,2,1,1,0.373206
20,2,D,3,2,0.635416667,0.572916667,90,2,,,1,2,2,504,,,12,US,2,2,3,0.720538
20,2,D,3,2,0.635416667,0.545138889,130,3,,,2,2,1,,,,12,US,3,2,2,0.720538
1791,2,B,1,2,0.302083333,0.166666667,195,6,,,1,1,1,613,,,12,US,7,2,2,0.373206
1791,2,B,1,2,0.302083333,0.1875,165,2,,,1,2,1,613,,,12,US,5,2,2,0.373206
1791,2,B,1,2,0.302083333,0.1875,165,2,,,2,2,1,,,,12,US,5,2,2,0.373206
20,2,D,3,2,0.635416667,0.583333333,75,1,,,1,2,2,,,,90,,4,2,2,0.720538
1791,2,B,1,2,0.302083333,0.229166667,105,6,,,2,2,1,6,,,4,US,6,1,2,0.373206
20,2,D,3,2,0.635416667,0.583333333,75,1,5,,2,1,2,,,,99,0,0,0,0,0.720538
1791,2,B,1,2,0.302083333,0.1875,165,1,,,1,1,1,,,,11,US,6,0,2,0.373206
20,2,D,3,2,0.635416667,0.493055556,205,2,,,1,2,1,,,,12,US,3,2,2,0.720538
1791,2,B,1,2,0.302083333,0.236111111,95,2,,,1,2,2,,,,7,US,7,1,2,0.373206
20,2,D,3,2,0.635416667,0.458333333,255,3,5,,1,0,0,,,,99,0,0,0,0,0.720538
1791,2,B,1,2,0.302083333,N,N,3,,,2,2,2,,,,11,US,7,2,2,0.373206
1791,2,B,1,2,0.302083333,0.166666667,195,3,,,2,2,1,,,,11,US,5,0,2,0.373206
20,2,D,3,2,0.635416667,0.583333333,75,1,,,0,1,0,999,,,12,US,5,2,2,0.720538
1791,2,B,1,2,0.302083333,0.229166667,105,2,,,1,1,2,,,,10,US,6,2,2,0.373206
20,2,D,3,2,0.635416667,0.5,195,1,,,1,1,1,501,,,16,SINGAPORE,3,2,1,0.720538
1791,2,B,1,2,0.302083333,0.166666667,195,5,,,2,2,2,,,,99,,5,2,2,0.373206
39,6,G,3,3,0.809027778,0.65625,220,2,,,1,2,2,,,,10,US,3,1,2,0.669478
1791,2,B,1,2,0.302083333,0.208333333,135,1,,,1,0,0,,,,1,US,3,1,2,0.373206
39,6,G,3,3,0.809027778,0.666666667,205,2,,,1,2,2,,,,15,SWITZERLAND,1,2,2,0.669478
1791,2,B,1,2,0.302083333,0.25,75,1,,,1,2,2,,,,11,US,6,1,2,0.373206
1791,2,B,1,2,0.302083333,0.239583333,90,1,2,,2,1,1,4,,,12,US,5,1,2,0.373206
1712,1,B,2,1,0.499305556,0.368055556,189,0,,,1,1,1,,,,12,US,6,2,1,0.373206
1791,2,B,1,2,0.302083333,0.208333333,135,3,,,1,2,1,313,608,,12,US,5,1,2,0.373206
1712,1,B,2,1,0.499305556,0.371527778,184,2,,,1,2,2,999,,,10,US,7,0,2,0.373206
1791,2,B,1,2,0.302083333,0.21875,120,2,,,1,1,0,,,,12,US,6,1,2,0.373206
1712,1,B,2,1,0.499305556,0.395833333,149,2,,,2,1,1,,,,10,US,7,1,2,0.373206
1791,2,B,1,2,0.302083333,0.208333333,135,1,,,2,1,1,210,,,12,US,3,2,2,0.373206
1791,2,B,1,2,0.302083333,0.208333333,135,1,,,1,1,1,,,,12,US,4,1,2,0.373206
1712,1,B,2,1,0.499305556,0.395833333,149,2,,,2,2,2,,,,10,US,6,2,2,0.373206
1791,2,B,1,2,0.302083333,0.236111111,95,3,,,0,0,1,21,802,22,12,US,4,2,2,0.373206
1712,1,B,2,1,0.499305556,0.395833333,149,2,,,1,0,1,,,,7,US,7,2,2,0.373206
1791,2,B,1,2,0.302083333,0.25,75,2,,,0,0,1,203,,,12,US,7,2,2,0.373206
1712,1,B,2,1,0.499305556,0.423611111,109,2,,,2,2,2,202,,,10,US,4,2,2,0.373206
1791,2,B,1,2,0.302083333,0.208333333,135,1,,,1,1,2,202,702,,12,US,2,2,2,0.373206
1712,1,B,2,1,0.499305556,0.416666667,119,2,,,2,1,2,993,,,12,US,4,1,1,0.373206
1712,1,B,2,1,0.499305556,0.395833333,149,2,,,2,1,1,,,,10,US,4,1,2,0.373206
1712,1,B,2,1,0.499305556,0.395833333,149,2,,,1,2,2,,,,12,US,2,2,2,0.373206
3326,1,B,1,1,0.336805556,0.229166667,155,1,,,1,1,2,,,,10,US,6,1,2,0.850000
1712,1,B,2,1,0.499305556,0.416666667,119,1,,,1,2,1,,,,10,US,6,1,2,0.373206
3326,1,B,1,1,0.336805556,0.270833333,95,3,,,1,2,2,,,,11,US,5,2,1,0.850000
1712,1,B,2,1,0.499305556,0.40625,134,2,,,1,1,2,318,,,19,AUSTRALIA,5,2,2,0.373206
3326,1,B,1,1,0.336805556,0.290277778,67,1,,,1,1,1,,,,11,US,3,1,2,0.850000
1712,1,B,2,1,0.499305556,0.416666667,119,6,,,1,1,0,,,,10,US,5,1,2,0.373206
3326,1,B,1,1,0.336805556,0.25,125,2,,,1,2,1,,,,15,FRANCE,3,2,3,0.850000
1712,1,B,2,1,0.499305556,0.427083333,104,2,,,2,1,1,203,,,7,US,7,1,2,0.373206
3326,1,B,1,1,0.336805556,0.270833333,95,2,,,1,2,1,6,313,,1,US,7,1,2,0.850000
1712,1,B,2,1,0.499305556,0.416666667,119,2,,,1,0,0,317,,,12,US,7,1,2,0.373206
3326,1,B,1,1,0.336805556,0.266666667,101,10,,,1,2,1,,,,6,US,4,2,3,0.850000
3326,1,B,1,1,0.336805556,0.291666667,65,4,,,2,2,1,,,,99,0,3,1,0,0.850000
1712,1,B,2,1,0.499305556,0.4375,89,1,,,1,1,1,,,,7,US,3,1,3,0.373206
3326,1,B,1,1,0.336805556,0.270833333,95,2,,,1,1,2,,,,11,US,5,2,2,0.850000
1712,1,B,2,1,0.499305556,0.40625,134,2,,,1,1,2,,,,12,US,5,2,2,0.373206
2527,1,B,1,1,0.371527778,0.291666667,115,1,,,2,2,2,,,,2,US,7,2,2,0.850000
2527,1,B,1,1,0.371527778,N,N,1,,,1,2,1,,,,10,US,6,2,2,0.850000
3326,1,B,1,1,0.336805556,0.25,125,2,,,2,1,2,7,,,99,,2,2,2,0.850000
2527,1,B,1,1,0.371527778,0.305555556,95,2,,,1,1,2,210,,,1,US,5,2,2,0.850000
3326,1,B,1,1,0.336805556,0.25,125,1,5,,2,1,2,,,,11,US,4,2,2,0.850000
3326,1,B,1,1,0.336805556,0.25,125,2,,,2,1,1,,,,1,US,6,1,2,0.850000
3326,1,B,1,1,0.336805556,0.260416667,110,2,,,0,0,0,,,,12,US,6,1,2,0.850000
2527,1,B,1,1,0.371527778,0.315972222,80,2,,,2,2,1,,,,10,US,5,1,2,0.850000
3326,1,B,1,1,0.336805556,0.28125,80,2,,,1,0,0,,,,11,US,5,2,2,0.850000
2527,1,B,1,1,0.371527778,0.3125,85,2,,,1,1,1,,,,10,US,5,2,2,0.850000
3326,1,B,1,1,0.336805556,0.270833333,95,2,,,1,1,1,,,,11,US,2,1,2,0.850000
2527,1,B,1,1,0.371527778,0.3125,85,3,,,2,2,1,316,208,,1,US,3,2,3,0.850000
3326,1,B,1,1,0.336805556,0.291666667,65,3,,,1,2,2,,,,6,US,2,2,3,0.850000
3326,1,B,1,1,0.336805556,0.208333333,185,3,,,1,2,1,,,,11,US,0,1,1,0.850000
2527,1,B,1,1,0.371527778,0.291666667,115,2,,,2,2,1,,,,10,US,5,2,2,0.850000
3326,1,B,1,1,0.336805556,0.28125,80,1,,,1,2,1,,,,3,US,4,2,3,0.850000
2527,1,B,1,1,0.371527778,0.3125,85,3,,,0,1,0,,,,10,US,7,0,2,0.850000
3326,1,B,1,1,0.336805556,0.260416667,110,2,,,1,0,1,608,,,12,US,6,1,2,0.850000
2527,1,B,1,1,0.371527778,0.322916667,70,2,,,1,1,2,,,,2,US,6,2,2,0.850000
3326,1,B,1,1,0.336805556,0.25,125,2,,,1,1,1,204,,,12,US,2,1,2,0.850000
2527,1,B,1,1,0.371527778,0.3125,85,1,,,1,1,1,,,,2,US,4,2,2,0.850000
2527,1,B,1,1,0.371527778,0.333333333,55,2,,,2,2,2,203,,,1,US,2,2,2,0.850000
3326,1,B,1,1,0.336805556,0.270833333,95,3,,,1,0,1,205,,,2,US,4,2,3,0.850000
2527,1,B,1,1,0.371527778,0.28125,130,2,,,1,2,2,,,,5,US,6,2,2,0.850000
2527,1,B,1,1,0.371527778,0.305555556,95,2,,,0,0,1,210,,,9,US,3,1,1,0.850000
3326,1,B,1,1,0.336805556,0.25,125,1,,,0,1,0,,,,1,US,7,0,2,0.850000
3326,1,B,1,1,0.336805556,0.256944444,115,3,,,1,1,2,,,,11,US,6,1,2,0.850000
3326,1,B,1,1,0.336805556,0.270833333,95,1,,,1,2,2,,,,12,US,3,1,2,0.850000
3326,1,B,1,1,0.336805556,0.293055556,63,2,,,1,1,1,,,,12,US,6,1,2,0.850000
1156,2,E,1,1,0.375,0.208333333,240,2,,,1,2,2,,,,15,GERMANY,2,2,2,2.167946
1156,2,E,1,1,0.375,0.3125,90,2,,,2,2,2,9,,,12,US,7,2,2,2.167946
1156,2,E,1,1,0.375,0.291666667,120,3,,,2,1,1,,,,12,US,6,2,2,2.167946
1156,2,E,1,1,0.375,0.326388889,70,1,,,0,1,0,609,,,3,US,0,0,0,2.167946
1156,2,E,1,1,0.375,0.3125,90,3,,,1,0,0,103,,,12,US,7,1,2,2.167946
2527,1,B,1,1,0.371527778,0.3125,85,2,,,1,1,2,210,993,,10,US,4,2,2,0.850000
1156,2,E,1,1,0.375,0.3125,90,2,,,1,0,0,202,,,12,US,5,1,2,2.167946
2527,1,B,1,1,0.371527778,0.3125,85,2,,,1,1,1,,,,3,US,3,1,2,0.850000
2527,1,B,1,1,0.371527778,0.322916667,70,2,,,1,1,1,,,,1,US,2,2,2,0.850000
1156,2,E,1,1,0.375,0.302083333,105,1,2,,0,0,1,,,,6,US,7,0,2,2.167946
2527,1,B,1,1,0.371527778,0.291666667,115,3,,,1,1,1,,,,10,US,3,2,2,0.850000
2527,1,B,1,1,0.371527778,0.319444444,75,3,,,1,2,2,,,,2,US,5,2,2,0.850000
1156,2,E,1,1,0.375,0.3125,90,3,,,2,2,2,,,,1,US,3,1,2,2.167946
2527,1,B,1,1,0.371527778,0.329861111,60,1,,,2,2,2,20,207,505,10,US,3,2,2,0.850000
1156,2,E,1,1,0.375,0.361111111,20,1,,,2,2,2,,,,10,US,6,2,2,2.167946
2527,1,B,1,1,0.371527778,0.3125,85,3,,,2,2,1,103,,,3,US,3,2,2,0.850000
1156,2,E,1,1,0.375,0.270833333,150,1,2,,1,0,1,20,,,16,INDIA,3,2,2,2.167946
1156,2,E,1,1,0.375,0.3125,90,3,,,1,0,1,,,,12,US,3,2,2,2.167946
6455,1,F,1,1,0.444444444,0.354166667,130,1,,,2,2,2,5,,,10,US,4,1,2,2.167946
1156,2,E,1,1,0.375,0.291666667,120,2,,,1,2,2,,,,15,UK,5,1,2,2.167946
6455,1,F,1,1,0.444444444,0.375,100,1,,,2,2,2,20,609,,3,US,7,2,1,2.167946
1156,2,E,1,1,0.375,0.3125,90,2,,,2,1,2,,,,12,US,5,2,2,2.167946
1156,2,E,1,1,0.375,0.291666667,120,5,,,1,1,1,,,,12,US,6,2,2,2.167946
6455,1,F,1,1,0.444444444,0.979166667,1450,2,,,2,1,1,,,,10,US,2,2,2,2.167946
6455,1,F,1,1,0.444444444,0.354166667,130,1,,,0,0,1,,,,10,US,6,1,2,2.167946
1156,2,E,1,1,0.375,0.302083333,105,2,,,1,2,2,,,,3,US,3,2,2,2.167946
6455,1,F,1,1,0.444444444,0.364583333,115,3,,,2,2,1,,,,10,US,3,2,1,2.167946
1156,2,E,1,1,0.375,0.298611111,110,1,,,1,1,2,618,,,15,UK,6,0,3,2.167946
1156,2,E,1,1,0.375,0.3125,90,2,,,2,1,1,607,,,12,US,3,2,2,2.167946
6455,1,F,1,1,0.444444444,0.375,100,2,,,2,2,1,507,,,12,US,4,1,2,2.167946
1156,2,E,1,1,0.375,N,N,2,,,2,1,1,,,,5,US,5,1,2,2.167946
6455,1,F,1,1,0.444444444,0.375,100,6,,,2,1,2,,,,10,US,6,2,2,2.167946
1156,2,E,1,1,0.375,0.291666667,120,3,,,1,1,1,605,,,12,US,5,1,2,2.167946
6455,1,F,1,1,0.444444444,0.489583333,1375,3,,,2,2,2,,,,11,US,5,2,2,2.167946
1156,2,E,1,1,0.375,0.3125,90,1,,,2,2,2,,,,3,US,3,2,3,2.167946
6455,1,F,1,1,0.444444444,0.3125,190,5,,,1,1,1,,,,10,US,5,2,2,2.167946
1156,2,E,1,1,0.375,0.309027778,95,1,2,5,1,1,1,,,,4,US,1,1,2,2.167946
1156,2,E,1,1,0.375,0.333333333,60,1,,,2,2,2,,,,3,US,5,1,2,2.167946
1586,3,E,1,2,0.276388889,N,N,1,,,2,2,1,,,,11,US,4,1,1,2.167946
1748,3,F,1,1,0.40625,0.333333333,105,1,,,2,2,2,,,,1,US,3,1,2,2.167946
1586,3,E,1,2,0.276388889,0.21875,83,2,,,2,2,2,,,,12,US,7,2,2,2.167946
1748,3,F,1,1,0.40625,0.322916667,120,1,,,2,1,2,9,,,10,US,5,1,1,2.167946
1586,3,E,1,2,0.276388889,0.208333333,98,1,,,1,2,2,,,,2,US,7,1,2,2.167946
1586,3,E,1,2,0.276388889,0.210416667,95,0,,,2,2,2,,,,11,US,3,1,2,2.167946
1748,3,F,1,1,0.40625,0.239583333,240,2,,,2,2,2,,,,11,US,7,2,2,2.167946
1586,3,E,1,2,0.276388889,0.208333333,98,2,,,2,2,2,,,,11,US,4,1,2,2.167946
1748,3,F,1,1,0.40625,0.333333333,105,1,,,3,0,0,,,,99,US,4,1,2,2.167946
1586,3,E,1,2,0.276388889,0.208333333,98,2,,,2,2,1,,,,12,US,3,2,2,2.167946
1748,3,F,1,1,0.40625,0.364583333,60,1,,,2,2,1,210,504,609,4,US,4,1,2,2.167946
1586,3,E,1,2,0.276388889,0.211805556,93,1,,,2,2,1,,,,5,US,5,1,2,2.167946
1748,3,F,1,1,0.40625,0.354166667,75,2,,,1,0,0,,,,2,US,7,2,2,2.167946
1586,3,E,1,2,0.276388889,0.208333333,98,1,,,2,1,2,,,,3,US,4,1,2,2.167946
1748,3,F,1,1,0.40625,0.347222222,85,1,,,2,1,1,102,,,3,US,4,1,2,2.167946
1586,3,E,1,2,0.276388889,0.208333333,98,2,,,0,0,0,,,,11,US,3,2,2,2.167946
1748,3,F,1,1,0.40625,0.364583333,60,2,,,2,2,2,10,,,5,US,5,2,2,2.167946
1586,3,E,1,2,0.276388889,0.215277778,88,5,,,2,1,2,,,,12,US,6,1,2,2.167946
1748,3,F,1,1,0.40625,0.291666667,165,2,,,2,2,2,999,,,10,US,4,1,2,2.167946
1586,3,E,1,2,0.276388889,0.208333333,98,2,,,2,1,1,,,,11,US,4,2,2,2.167946
1586,3,E,1,2,0.276388889,0.222222222,78,1,,,2,2,2,,,,3,US,5,1,2,2.167946
1748,3,F,1,1,0.40625,0.322916667,120,1,,,0,1,0,,,,3,US,6,1,2,2.167946
1586,3,E,1,2,0.276388889,0.21875,83,1,,,2,2,2,,,,4,US,0,1,1,2.167946
1748,3,F,1,1,0.40625,0.354166667,75,3,,,2,2,2,,,,11,US,6,2,2,2.167946
1586,3,E,1,2,0.276388889,0.177083333,143,2,,,1,1,1,,,,11,US,2,2,2,2.167946
1586,3,E,1,2,0.276388889,0.21875,83,1,,,2,2,1,316,,,6,US,6,1,2,2.167946
1586,3,E,1,2,0.276388889,0.208333333,98,3,,,1,0,1,,,,6,US,7,2,2,2.167946
1748,3,F,1,1,0.40625,0.395833333,15,3,,,1,1,2,,,,10,US,6,2,2,2.167946
1586,3,E,1,2,0.276388889,0.1875,128,1,,,1,0,0,,,,3,US,6,1,2,2.167946
1247,2,E,3,2,0.965277778,0.881944444,120,3,,,2,1,2,,,,1,US,3,1,2,2.167946
1586,3,E,1,2,0.276388889,0.21875,83,1,,,1,1,2,210,,,4,US,6,1,2,2.167946
1586,3,E,1,2,0.276388889,0.25,38,1,,,2,2,1,999,,,10,US,6,1,2,2.167946
1247,2,E,3,2,0.965277778,0.895833333,100,1,,,2,1,2,,,,12,US,3,1,2,2.167946
1586,3,E,1,2,0.276388889,0.197916667,113,2,,,2,2,1,,,,11,US,2,2,2,2.167946
1247,2,E,3,2,0.965277778,0.791666667,250,1,,,1,2,2,205,7,18,12,US,4,1,2,2.167946
1586,3,E,1,2,0.276388889,0.1875,128,2,,,1,1,1,999,,,12,US,6,1,2,2.167946
1586,3,E,1,2,0.276388889,0.177083333,143,1,,,2,2,1,,,,10,US,4,1,2,2.167946
1247,2,E,3,2,0.965277778,0.888888889,110,1,,,2,2,2,608,,,12,US,5,1,1,2.167946
1586,3,E,1,2,0.276388889,0.1875,128,1,,,2,1,2,,,,10,US,3,1,2,2.167946
1247,2,E,3,2,0.965277778,0.895833333,100,1,,,2,2,2,,,,99,,5,2,2,2.167946
1247,2,E,3,2,0.965277778,0.895833333,100,3,,,1,2,0,,,,90,US,7,2,2,2.167946
5218,1,F,3,2,0.804861111,0.770833333,49,3,,,2,2,0,4,,,10,US,3,1,2,2.167946
5218,1,F,3,2,0.804861111,0.736111111,99,2,,,2,2,1,607,,,2,US,3,2,2,2.167946
1247,2,E,3,2,0.965277778,0.895833333,100,1,,,1,1,1,209,,,11,US,3,1,2,2.167946
1247,2,E,3,2,0.965277778,0.916666667,70,1,,,2,2,2,210,,,12,US,3,2,1,2.167946
5218,1,F,3,2,0.804861111,0.666666667,199,2,,,1,1,1,704,,,15,NORWAY,4,2,1,2.167946
1247,2,E,3,2,0.965277778,0.885416667,115,2,,,1,2,2,999,,,2,US,5,1,2,2.167946
