name,code,gate,flightID,loadFactor,seats,count,arrival,departure,delta.arrival,color
"Southwest Airlines to Phoenix, Boeing 737","WN","B11","a399dc93-c662-41dd-969f-a329510159d1","1","143","0","0.3263888888888889","0.34375","0.017361111111111105","null"
"Southwest Airlines to Los Angeles, Boeing 737","WN","B9","944b8a73-6e3c-4bae-8717-01644669fb34","1","143","0","0.32638888888888895","0.34722222222222227","0.020833333333333315","null"
"Southwest Airlines to San Diego, Boeing 737","WN","B9","0ae35450-3c54-43ff-bd84-c0705b70680a","1","143","0","0.3715277777777778","0.3993055555555556","0.02777777777777779","null"
"Southwest Airlines to Fort Lauderdale, Boeing 737","WN","B1","b54e7ced-41ca-4070-ad85-90ba1d0bc4a1","1","143","0","0.3888888888888889","0.4236111111111111","0.03472222222222221","null"
"Southwest Airlines to Denver, Boeing 737","WN","B7a","baec1424-23ac-45ec-b7a7-94020d447f9b","1","143","0","0.38888888888888884","0.4131944444444444","0.02430555555555558","null"
"Southwest Airlines to Chicago, Boeing 737","WN","B7b","2a6efe36-303a-4c4c-ab9d-9c8dd30259fd","1","143","0","0.3923611111111111","0.4131944444444444","0.020833333333333315","null"
"Southwest Airlines to Los Angeles, Boeing 737","WN","B9","251310b0-d6f9-4a79-8352-cffee3dc3dfd","1","143","0","0.40972222222222227","0.4305555555555556","0.020833333333333315","null"
"Southwest Airlines to Santa Ana, Boeing 737","WN","B7a","d4057554-51dc-4167-b998-4327fc1d63c0","1","143","0","0.4236111111111111","0.4444444444444444","0.020833333333333315","null"
"Southwest Airlines to San Diego, Boeing 737","WN","B1","b256efd7-1b0d-4c3c-a6bc-98fcb8c97176","1","143","0","0.4618055555555555","0.4895833333333333","0.02777777777777779","null"
"Southwest Airlines to Phoenix, Boeing 737","WN","B9","0da09e00-71b0-43e4-b18d-c4eaffb3e739","1","143","0","0.5104166666666666","0.5347222222222222","0.02430555555555558","null"
"Southwest Airlines to Chicago, Boeing 737","WN","B6b","af11a4a5-97ed-46b7-bb07-667f8d6bc22f","1","143","0","0.53125","0.5555555555555556","0.02430555555555558","null"
