GATE,BAREA,TERMINAL,STRATA,PEAK,AIRLINE,AIRLINESTR,FLIGHT,DEST,DESTSTR,DESTGEO,ARRTIME,DEPTIME,PURP1,PURP2,PURP3,GETTO1,GETTO2,GETTO3,BAGS,SHOP,NOSHOP,FOOD,NOFOOD,TSAPRE,HOME,PET,AGE,GENDER,INCOME,HIFLYER,WEIGHT
6,A,,1,1,19,HAWAIIAN,41,29,KAHULUI,1,0.34,0.42,2,,,13,,,2,2,,1,,1,1,1,35-44,Male,4,2,0.975517672
58,D,,1,1,8,AMERICAN,5922,34,LOS ANGELES,1,0.27,0.33,1,,,5,,,0,1,,0,,2,11,1,35-44,Male,4,2,1.122545455
58,D,,1,1,8,AMERICAN,5922,34,LOS ANGELES,1,0.26,0.33,2,,,4,,,1,2,,1,,2,10,1,35-44,Male,4,2,1.122545455
58,D,,1,2,30,VIRGIN AMERICA,12,43,NEW YORK-JFK,2,0.21,0.29,1,,,1,,,2,2,,1,,2,4,1,35-44,Male,4,1,1.000529644
73,F,,3,3,29,UNITED INTL,1134,68,VANCOUVER,4,0.75,0.88,1,,,3,,,2,1,,2,,2,10,1,35-44,Male,4,2,0.917421687
74,F,,3,3,29,UNITED INTL,460,68,VANCOUVER,4,0.7,0.83,1,,,4,,,2,2,,1,,2,15,1,35-44,Male,4,2,0.917421687
87,F,,1,1,28,UNITED,516,69,WASHINGTON-DULLES,2,0.35,0.41,2,,,3,,,2,2,,2,,4,10,1,35-44,Male,4,2,1.757875
50,D,,3,2,30,VIRGIN AMERICA,870,16,DENVER,1,0.75,0.79,2,,,5,,,2,1,,1,,1,1,1,35-44,Male,0,3,1.000529644
92,G,,2,3,3,AIR CANADA,738,67,TORONTO,4,N,0.48,3,,,6,,,1,2,,2,,3,16,1,35-44,Male,0,4,0.251095694
92,G,,2,3,3,AIR CANADA,738,67,TORONTO,4,0.38,0.48,1,,,9,,,2,1,,2,,2,13,1,35-44,Male,0,3,0.251095694
41,C,,3,2,15,DELTA,2240,43,NEW YORK-JFK,2,0.78,0.88,2,,,9,,,1,1,,1,,1,12,1,35-44,Male,0,2,1.045596774
21,B,,1,1,18,FRONTIER,1432,27,HOUSTON-BUSH,3,0.38,0.44,3,,,5,,,0,0,,0,,1,99,1,35-44,Male,0,2,0.975517672
10,A,,3,2,7,ALASKA,331,60,SEATTLE,1,0.68,0.75,1,,,4,,,1,1,,2,,2,10,1,35-44,Male,0,2,0.35525
50,D,,1,3,30,VIRGIN AMERICA,284,10,CANCUN,4,0.27,0.37,2,,,2,,,1,1,,2,,2,90,1,35-44,Male,0,2,1.000529644
77,F,,3,2,28,UNITED,5086,45,ONTARIO (CALIF),1,0.63,0.75,1,,,9,,,2,2,,1,,2,10,1,35-44,Male,0,2,1.757875
12,A,,3,2,20,JETBLUE,278,22,FT. LAUDERDALE,2,0.88,0.96,1,,,1,,,1,2,,1,,2,5,1,35-44,Male,0,2,0.355703704
12,A,,3,2,20,JETBLUE,1635,33,LONG BEACH,1,0.69,0.77,2,,,2,,,2,1,,1,,1,10,1,35-44,Male,0,1,0.355703704
97,G,,3,3,27,TURKISH AIRLINES,80,28,ISTANBUL,8,0.63,0.76,2,,,9,,,1,2,,2,,2,15,1,35-44,Male,0,2,0.975517672
55,D,,1,1,30,VIRGIN AMERICA,219,51,PORTLAND,1,N,0.39,2,,,5,,,1,1,,1,,1,1,1,35-44,Male,0,1,1.000529644
58,D,,2,1,8,AMERICAN,5991,34,LOS ANGELES,1,0.38,0.5,3,,,9,,,0,0,,1,,1,15,1,35-44,Male,0,2,1.122545455
93,G,,3,3,29,UNITED INTL,930,32,LONDON-HEATHROW,6,0.71,0.82,2,,,2,,,1,1,,1,,0,15,1,35-44,Male,0,4,0.917421687
56,D,,2,2,8,AMERICAN,20,43,NEW YORK-JFK,2,0.56,0.63,1,,,4,,,2,1,,2,,2,12,1,35-44,Male,0,4,1.122545455
1,A,,2,3,10,ASIANA,211,61,SEOUL-INCHEON,8,0.44,0.53,1,,,5,,,1,2,,2,,2,99,1,35-44,Male,0,4,0.975517672
1,A,,2,3,10,ASIANA,211,61,SEOUL-INCHEON,8,0.46,0.53,1,,,5,,,1,1,,2,,3,99,1,35-44,Male,0,2,0.975517672
11,A,,1,1,20,JETBLUE,735,33,LONG BEACH,1,0.29,0.4,3,,,4,,,2,2,,1,,2,99,1,35-44,Male,0,2,0.355703704
7,A,,3,3,23,PHILIPPINE AIR,105,35,MANILA,9,0.85,0.98,3,,,2,,,1,2,,2,,2,1,1,35-44,Male,0,4,0.975517672
87,F,,1,1,28,UNITED,516,69,WASHINGTON-DULLES,2,0.34,0.41,1,,,12,,,2,1,,2,,1,3,1,35-44,Male,0,2,1.757875
92,G,,1,3,3,AIR CANADA,760,40,MONTREAL,4,N,0.4,2,5,,5,,,1,1,,1,,1,13,1,45-54,Male,0,2,0.251095694
87,F,,1,1,28,UNITED,516,69,WASHINGTON-DULLES,2,0.31,0.41,2,,,9,,,2,2,,1,,1,12,1,45-54,Male,0,2,1.757875
84,F,,1,1,28,UNITED,5279,8,BURBANK,1,0.4,0.44,3,,,6,,,2,2,,1,,2,10,1,45-54,Male,1,2,1.757875
66,E,,3,2,28,UNITED,810,60,SEATTLE,1,0.65,0.75,1,,,3,,,2,2,,1,,4,11,1,45-54,Male,1,2,1.757875
44,C,,2,2,15,DELTA,2773,34,LOS ANGELES,1,0.54,0.71,2,,,4,,,1,2,,2,,2,16,1,45-54,Male,1,2,1.045596774
31,B,,1,2,25,SOUTHWEST,2091,34,LOS ANGELES,1,0.25,0.29,3,,,2,,,1,1,,1,,3,1,1,45-54,Male,1,3,0.8875125
11,A,,3,2,20,JETBLUE,188,30,LAS VEGAS,1,0.58,0.83,2,,,3,,,1,0,,1,,1,10,1,45-54,Male,1,3,0.355703704
50,D,,1,3,30,VIRGIN AMERICA,284,10,CANCUN,4,0.27,0.37,2,,,8,,,1,1,,1,,2,3,1,45-54,Male,1,2,1.000529644
56,D,,1,1,8,AMERICAN,164,43,NEW YORK-JFK,2,0.21,0.36,2,,,8,,,2,2,,2,,2,4,1,45-54,Male,1,2,1.122545455
84,F,,1,2,28,UNITED,5093,53,SACRAMENTO,1,0.02,0.32,3,,,3,,,2,2,,2,,3,10,1,45-54,Male,1,2,1.757875
51,D,,1,1,30,VIRGIN AMERICA,751,55,SAN DIEGO,1,0.34,0.42,5,,,2,,,2,2,,2,,2,13,1,45-54,Male,1,2,1.000529644
80,F,,1,1,28,UNITED,233,44,NEWARK,2,0.02,0.33,5,,,3,,,0,0,,0,,3,13,1,45-54,Male,1,2,1.757875
84,F,,1,1,28,UNITED,5133,45,ONTARIO (CALIF),1,0.3,0.41,3,,,3,,,0,1,,1,,4,10,1,45-54,Male,1,2,1.757875
94,G,,2,3,9,ANA ALL NIPPON,7,66,TOKYO-NARITA,8,0.4,0.51,2,,,10,,,1,2,,2,,1,99,5,45-54,Male,1,4,0.975517672
4,A,,2,3,2,AEROMEXICO,663,23,GUADALAJARA,4,0.4,0.49,3,,,6,,,1,2,,2,,0,5,1,45-54,Male,1,2,0.975517672
85,F,,1,1,28,UNITED,414,44,NEWARK,2,0.27,0.38,3,,,2,,,2,2,,2,,2,1,1,45-54,Male,1,2,1.757875
50,D,,3,2,30,VIRGIN AMERICA,870,16,DENVER,1,0.53,0.79,1,,,9,,,2,1,,1,,2,12,1,45-54,Male,2,3,1.000529644
75,F,,1,1,28,UNITED,1830,42,NASHVILLE,3,0.27,0.4,1,,,9,,,1,2,,1,,2,11,1,45-54,Male,2,2,1.757875
91,G,,2,3,29,UNITED INTL,901,32,LONDON-HEATHROW,6,0.42,0.53,1,,,6,,,1,1,,1,,2,15,1,45-54,Male,2,4,0.917421687
57,D,,3,2,8,AMERICAN,1540,38,MIAMI,2,0.77,0.9,1,,,3,,,2,1,,1,,2,12,1,45-54,Male,2,2,1.122545455
2,A,,3,2,26,SUN COUNTRY,396,39,MINNEAPOLIS,3,0.6,0.73,3,,,2,,,2,1,,2,,2,7,1,45-54,Male,2,2,0.975517672
4,A,,2,3,14,CHINA SOUTHERN,660,70,WUHAN,8,0.4,0.58,1,5,,3,,,0,0,,1,,2,16,1,45-54,Male,2,1,0.975517672
92,G,,2,3,29,UNITED INTL,990,47,PARIS-DE GAULLE,6,0.5,0.61,1,,,2,,,1,0,,0,,0,3,1,45-54,Male,2,1,0.917421687
30,B,,3,2,25,SOUTHWEST,1744,16,DENVER,1,0.79,0.85,3,,,2,,,0,0,,1,,2,1,1,45-54,Male,2,2,0.8875125
101,G,,3,3,17,EVA AIR,27,64,TAIPEI,8,0.62,0.75,2,,,5,,,1,2,,2,,2,1,1,45-54,Male,2,2,0.975517672
2,A,,2,3,2,AEROMEXICO,669,37,MEXICO CITY,4,0.5,0.57,2,,,2,,,1,0,,0,,3,13,1,45-54,Male,2,2,0.975517672
10,A,,2,2,20,JETBLUE,578,22,FT. LAUDERDALE,2,0.53,0.6,2,,,2,,,1,1,,2,,1,14,1,45-54,Male,2,2,0.355703704
82,F,,3,2,28,UNITED,766,51,PORTLAND,1,0.6,0.79,2,,,3,,,2,2,,1,,2,15,1,45-54,Male,2,2,1.757875
42,C,,3,2,15,DELTA,2800,54,SALT LAKE CITY,1,0.5,0.75,2,,,3,,,2,1,,1,,1,10,1,45-54,Male,2,1,1.045596774
87,F,,3,2,28,UNITED,5027,45,ONTARIO (CALIF),1,0.9,0.94,2,,,3,,,2,2,,2,,0,10,1,45-54,Male,2,2,1.757875
71,F,,3,2,28,UNITED,6018,59,SANTA BARBARA,1,0.73,0.77,1,,,3,,,0,2,,2,,4,10,1,45-54,Male,2,2,1.757875
10,A,,1,3,7,ALASKA,224,52,PUERTO VALLARTA,4,0.38,0.44,2,,,3,,,2,1,,1,,2,10,1,45-54,Male,2,2,0.35525
2,A,,2,1,20,JETBLUE,416,43,NEW YORK-JFK,2,0.42,0.48,2,3,,5,,,1,2,,2,,2,1,1,45-54,Male,2,2,0.355703704
2,A,,2,1,20,JETBLUE,416,43,NEW YORK-JFK,2,0.4,0.48,1,3,,6,,,1,1,,1,,2,5,1,45-54,Male,2,2,0.355703704
2,A,,2,1,20,JETBLUE,416,43,NEW YORK-JFK,2,0.33,0.48,2,,,2,,,1,1,,1,,1,12,1,45-54,Male,2,2,0.355703704
11,A,,2,3,14,CHINA SOUTHERN,658,24,GUANGZHOU,8,0.4,0.51,1,,,12,,,1,2,,2,,2,16,1,45-54,Male,2,1,0.975517672
77,F,,2,2,28,UNITED,5336,51,PORTLAND,1,0.5,0.6,2,,,6,,,1,2,,2,,1,10,1,45-54,Male,2,2,1.757875
31,B,,1,1,25,SOUTHWEST,2023,55,SAN DIEGO,1,0.29,0.39,1,,,5,,,1,1,,2,,0,10,1,45-54,Male,2,2,0.8875125
21,B,,1,1,18,FRONTIER,1432,27,HOUSTON-BUSH,3,0.33,0.44,2,,,2,,,1,2,,1,,2,10,1,45-54,Male,2,2,0.975517672
77,F,,3,2,28,UNITED,5086,45,ONTARIO (CALIF),1,0.67,0.75,0,,,6,,,2,2,,1,,2,10,1,45-54,Male,2,2,1.757875
51,D,,1,1,30,VIRGIN AMERICA,956,55,SAN DIEGO,1,0.34,0.42,3,,,2,,,1,2,,1,,2,3,1,45-54,Male,2,2,1.000529644
12,A,,3,2,20,JETBLUE,278,22,FT. LAUDERDALE,2,0.88,0.96,1,,,9,,,1,2,,2,,1,12,1,45-54,Male,2,1,0.355703704
6,A,,3,2,7,ALASKA,744,54,SALT LAKE CITY,1,0.75,0.87,2,,,9,,,1,2,,1,,2,10,1,45-54,Male,2,2,0.35525
46,C,,2,1,15,DELTA,2305,39,MINNEAPOLIS,3,0.43,0.53,2,,,9,,,0,1,,0,,1,11,1,45-54,Male,2,3,1.045596774
57,D,,1,1,8,AMERICAN,1164,15,DALLAS-FT. WORTH,3,0.35,0.43,2,3,,2,,,1,2,,2,,2,11,1,45-54,Male,2,2,1.122545455
27,B,,3,2,25,SOUTHWEST,2027,34,LOS ANGELES,1,0.46,0.77,1,,,7,,,2,1,,1,,1,10,1,45-54,Male,2,2,0.8875125
30,B,,3,2,25,SOUTHWEST,2285,58,SANTA ANA,1,0.74,0.81,3,,,9,,,2,2,,2,,2,10,1,45-54,Male,2,2,0.8875125
45,C,,2,1,8,AMERICAN,662,11,CHARLOTTE,2,0.37,0.46,6,,,9,,,1,2,,1,,2,12,1,45-54,Male,2,2,1.122545455
53,D,,2,1,30,VIRGIN AMERICA,866,16,DENVER,1,0.44,0.54,2,,,6,,,1,1,,1,,2,15,1,45-54,Male,2,2,1.000529644
71,F,,1,1,28,UNITED,5328,6,BOISE,1,0.38,0.45,2,,,5,,,1,2,,1,,1,1,1,45-54,Male,2,2,1.757875
92,G,,1,3,3,AIR CANADA,760,40,MONTREAL,4,0.33,0.4,1,,,6,,,2,2,,1,,2,1,1,45-54,Male,2,2,0.251095694
92,G,,1,3,3,AIR CANADA,760,40,MONTREAL,4,0.32,0.4,2,,,5,,,1,2,,2,,2,4,5,45-54,Male,2,2,0.251095694
65,E,,2,1,28,UNITED,1620,54,SALT LAKE CITY,1,0.46,0.53,1,,,9,,,2,1,,1,,2,10,1,45-54,Male,2,2,1.757875
12,A,,3,2,20,JETBLUE,1516,43,NEW YORK-JFK,2,0.83,0.96,1,,,5,,,1,1,,2,,1,12,1,45-54,Male,2,2,0.355703704
4,A,,1,2,7,ALASKA,377,60,SEATTLE,1,0.18,0.25,1,,,5,,,2,2,,2,,2,10,1,45-54,Male,2,2,0.35525
4,A,,1,3,7,ALASKA,222,52,PUERTO VALLARTA,4,0.38,0.44,2,,,0,,,0,0,,0,,2,1,1,45-54,Male,2,2,0.35525
93,G,,3,3,1,AER LINGUS,146,19,DUBLIN,6,0.5,0.73,2,,,8,,,1,1,,1,,0,15,1,45-54,Male,2,2,0.975517672
91,G,,2,3,3,AIR CANADA,784,67,TORONTO,4,0.57,0.67,2,,,9,,,1,1,,2,,2,13,1,45-54,Male,2,2,0.251095694
93,G,,2,3,29,UNITED INTL,857,62,SHANGHAI,8,0.4,0.56,1,,,2,,,1,1,,1,,3,5,1,45-54,Male,2,1,0.917421687
93,G,,2,3,29,UNITED INTL,857,62,SHANGHAI,8,0.42,0.56,3,,,3,,,3,3,,3,,4,16,1,45-54,Male,2,2,0.917421687
87,F,,1,1,28,UNITED,1111,31,LIHUE,1,0.25,0.38,3,,,2,,,1,1,,2,,2,10,1,45-54,Male,2,2,1.757875
87,F,,1,1,28,UNITED,1111,31,LIHUE,1,0.25,0.38,2,3,,5,,,1,2,,2,,1,1,1,45-54,Male,2,2,1.757875
80,F,,1,1,28,UNITED,233,44,NEWARK,2,0.25,0.33,2,,,4,,,2,2,,2,,1,12,1,45-54,Male,2,2,1.757875
91,G,,3,3,3,AIR CANADA,569,68,VANCOUVER,4,N,0.72,3,,,8,,,1,2,,2,,2,13,1,45-54,Male,2,2,0.251095694
92,G,,2,3,3,AIR CANADA,738,67,TORONTO,4,0.38,0.48,1,,,4,,,1,2,,1,,2,16,1,45-54,Male,2,2,0.251095694
11,A,,2,2,20,JETBLUE,578,22,FT. LAUDERDALE,2,0.35,0.6,2,,,1,,,1,2,,2,,1,10,1,45-54,Male,2,2,0.355703704
94,G,,2,3,24,SINGAPORE AIRLINES,15,61,SEOUL-INCHEON,8,0.46,0.59,3,,,2,,,1,2,,1,,1,10,1,45-54,Male,2,2,0.975517672
1,A,,1,3,31,WESTJET,1777,68,VANCOUVER,4,0.26,0.33,2,,,8,,,2,1,,2,,2,13,1,45-54,Male,2,2,0.975517672
95,G,,3,3,5,AIR NEW ZEALAND,7,2,AUCKLAND,9,0.49,0.91,2,,,3,,,2,1,,1,,2,12,1,45-54,Male,2,2,0.975517672
50,D,,3,2,30,VIRGIN AMERICA,870,16,DENVER,1,0.58,0.79,1,,,4,,,1,2,,1,,2,10,1,45-54,Male,3,2,1.000529644
52,D,,3,2,30,VIRGIN AMERICA,942,34,LOS ANGELES,1,N,0.82,2,,,5,,,1,2,,1,,2,4,1,45-54,Male,3,2,1.000529644
52,D,,3,2,30,VIRGIN AMERICA,942,34,LOS ANGELES,1,0.75,0.82,2,,,5,,,2,2,,2,,2,1,1,45-54,Male,3,1,1.000529644
94,G,,3,2,28,UNITED,525,34,LOS ANGELES,1,0.67,0.75,1,,,2,,,1,2,,1,,3,16,1,45-54,Male,3,2,1.757875
10,A,,2,2,20,JETBLUE,916,43,NEW YORK-JFK,2,0.56,0.68,3,,,9,,,2,1,,1,,3,12,1,45-54,Male,3,1,0.355703704
10,A,,2,2,20,JETBLUE,916,43,NEW YORK-JFK,2,0.54,0.68,2,,,9,,,2,1,,1,,2,12,1,45-54,Male,3,1,0.355703704
8,A,,2,2,7,ALASKA,307,60,SEATTLE,1,0.58,0.63,1,,,5,,,2,1,,2,,2,99,1,45-54,Male,3,3,0.35525
96,G,,3,2,28,UNITED,810,60,SEATTLE,1,0.64,0.75,3,,,3,,,2,2,,1,,4,10,1,45-54,Male,3,4,1.757875
78,F,,3,2,28,UNITED,5077,45,ONTARIO (CALIF),1,0.74,0.83,2,,,2,,,0,0,,1,,2,10,1,45-54,Male,3,2,1.757875
92,G,,2,3,29,UNITED INTL,990,47,PARIS-DE GAULLE,6,N,0.61,1,,,3,,,2,2,,2,,2,15,2,45-54,Male,3,2,0.917421687
92,G,,2,3,29,UNITED INTL,990,47,PARIS-DE GAULLE,6,0.53,0.61,2,,,2,,,1,2,,1,,2,2,1,45-54,Male,3,2,0.917421687
99,G,,3,3,27,TURKISH AIRLINES,80,28,ISTANBUL,8,0.67,0.76,2,,,5,,,1,2,,1,,2,1,1,45-54,Male,3,3,0.975517672
2,A,,2,3,2,AEROMEXICO,669,37,MEXICO CITY,4,0.46,0.57,2,,,5,,,1,1,,1,,2,13,1,45-54,Male,3,1,0.975517672
66,E,,3,2,28,UNITED,810,60,SEATTLE,1,0.68,0.75,1,,,7,,,2,2,,2,,2,10,1,45-54,Male,3,2,1.757875
2,A,,1,3,31,WESTJET,1777,68,VANCOUVER,4,0.25,0.33,2,,,2,,,1,0,,0,,2,19,1,45-54,Male,3,2,0.975517672
11,A,,1,2,20,JETBLUE,2288,30,LAS VEGAS,1,0.24,0.3,1,,,5,,,2,2,,2,,1,1,1,45-54,Male,3,1,0.355703704
77,F,,2,2,28,UNITED,5788,63,ST. LOUIS,3,0.14,0.69,1,,,5,,,1,2,,2,,2,11,1,45-54,Male,3,3,1.757875
80,F,,2,2,28,UNITED,1520,27,HOUSTON-BUSH,3,0.48,0.56,1,,,5,,,2,2,,1,,2,1,1,45-54,Male,3,2,1.757875
31,B,,1,2,25,SOUTHWEST,2091,34,LOS ANGELES,1,0.25,0.29,1,,,2,,,2,2,,2,,2,2,1,45-54,Male,3,2,0.8875125
11,A,,3,2,20,JETBLUE,1516,43,NEW YORK-JFK,2,0.63,0.96,1,,,9,,,2,1,,1,,2,12,1,45-54,Male,3,2,0.355703704
58,D,,2,1,8,AMERICAN,5920,34,LOS ANGELES,1,0.49,0.54,2,,,1,,,1,1,,1,,2,1,1,45-54,Male,3,2,1.122545455
55,D,,2,1,30,VIRGIN AMERICA,1742,60,SEATTLE,1,0.4,0.46,1,,,2,,,2,1,,2,,1,4,1,45-54,Male,3,2,1.000529644
58,D,,2,1,8,AMERICAN,2441,15,DALLAS-FT. WORTH,3,0.42,0.49,1,,,13,,,0,0,,1,,0,16,1,45-54,Male,3,2,1.122545455
55,D,,2,2,30,VIRGIN AMERICA,24,43,NEW YORK-JFK,2,0.46,0.57,1,,,5,,,1,2,,1,,2,3,1,45-54,Male,3,2,1.000529644
56,D,,1,1,8,AMERICAN,1145,13,CHICAGO-O'HARE,3,0.33,0.45,1,,,7,,,1,1,,1,,1,11,1,45-54,Male,3,2,1.122545455
40,C,,1,2,15,DELTA,1781,1,ATLANTA,2,0.27,0.32,2,,,8,,,1,2,,2,,2,11,1,45-54,Male,3,1,1.045596774
91,G,,3,3,29,UNITED INTL,875,65,TOKYO-HANEDA,8,0.71,0.81,1,,,1,,,2,1,,2,,1,3,1,45-54,Male,3,2,0.917421687
56,D,,1,1,8,AMERICAN,164,43,NEW YORK-JFK,2,0.27,0.36,2,3,,5,,,1,2,,1,,2,2,1,45-54,Male,3,2,1.122545455
27,B,,3,2,25,SOUTHWEST,187,30,LAS VEGAS,1,0.75,0.85,2,,,5,,,1,1,,1,,2,10,1,45-54,Male,3,2,0.8875125
28,B,,3,2,25,SOUTHWEST,1081,49,PHOENIX,1,0.85,0.91,10,,,2,,,1,1,,1,,2,5,1,45-54,Male,3,2,0.8875125
10,A,,3,2,7,ALASKA,304,46,PALM SPRINGS,2,0.83,0.91,2,,,6,,,2,1,,2,,2,1,4,45-54,Male,3,2,0.35525
71,F,,1,1,28,UNITED,5328,6,BOISE,1,0.38,0.45,1,,,3,,,0,1,,1,,1,10,1,45-54,Male,3,2,1.757875
70,F,,1,1,28,UNITED,5932,39,MINNEAPOLIS,3,0.26,0.36,3,6,,3,,,1,0,,1,,2,99,2,45-54,Male,3,2,1.757875
11,A,,3,2,20,JETBLUE,1635,33,LONG BEACH,1,0.69,0.77,1,,,2,,,1,2,,2,,1,10,1,45-54,Male,3,1,0.355703704
7,A,,1,2,20,JETBLUE,16,43,NEW YORK-JFK,2,N,0.32,1,,,6,,,2,2,,1,,1,12,1,45-54,Male,3,2,0.355703704
93,G,,3,3,29,UNITED INTL,930,32,LONDON-HEATHROW,6,0.74,0.82,1,,,3,,,0,1,,0,,1,15,1,45-54,Male,3,2,0.917421687
93,G,,3,3,29,UNITED INTL,930,32,LONDON-HEATHROW,6,0.71,0.82,1,,,9,,,0,1,,1,,2,15,1,45-54,Male,3,2,0.917421687
98,G,,3,3,29,UNITED INTL,926,21,FRANKFURT,6,0.72,0.79,1,,,9,,,2,2,,2,,2,15,1,45-54,Male,3,2,0.917421687
98,G,,3,3,29,UNITED INTL,926,21,FRANKFURT,6,0.64,0.79,2,,,2,,,1,1,,1,,1,4,1,45-54,Male,3,2,0.917421687
91,G,,2,3,3,AIR CANADA,784,67,TORONTO,4,0.6,0.67,1,,,2,,,1,1,,2,,1,3,1,45-54,Male,3,1,0.251095694
99,G,,3,3,22,LUFTHANSA,459,41,MUNICH,6,0.69,0.86,1,,,4,,,2,2,,1,,2,15,1,45-54,Male,3,2,0.975517672
45,C,,2,1,8,AMERICAN,1854,49,PHOENIX,1,0.4,0.5,6,,,13,,,1,1,,2,,1,9,1,45-54,Male,3,1,1.122545455
11,A,,1,1,20,JETBLUE,2288,30,LAS VEGAS,1,0.42,0.44,2,,,5,,,1,1,,0,,1,15,1,45-54,Male,3,2,0.355703704
74,F,,2,3,29,UNITED INTL,538,68,VANCOUVER,4,0.56,0.67,2,,,3,,,2,1,,1,,4,10,1,45-54,Male,3,2,0.917421687
99,G,,2,3,4,AIR CHINA,986,5,BEIJING,8,0.51,0.62,3,,,2,,,2,2,,2,,2,11,1,45-54,Male,3,2,0.975517672
99,G,,2,3,4,AIR CHINA,986,5,BEIJING,8,0.4,0.62,2,,,3,,,0,1,,0,,4,99,1,45-54,Male,3,2,0.975517672
93,G,,2,3,29,UNITED INTL,857,62,SHANGHAI,8,0.4,0.56,2,,,5,,,1,1,,1,,2,16,2,45-54,Male,3,1,0.917421687
77,F,,1,2,28,UNITED,5579,59,SANTA BARBARA,1,0.23,0.29,1,,,5,,,2,2,,1,,1,10,1,45-54,Male,3,2,1.757875
88,F,,1,2,28,UNITED,734,13,CHICAGO-O'HARE,3,0.15,0.25,1,,,2,,,2,1,,2,,2,4,1,45-54,Male,3,2,1.757875
4,A,,2,3,2,AEROMEXICO,663,23,GUADALAJARA,4,0.4,0.49,1,,,1,,,2,1,,1,,2,5,1,45-54,Male,3,1,0.975517672
58,D,,1,2,8,AMERICAN,2537,13,CHICAGO-O'HARE,3,0.17,0.21,1,,,9,,,2,2,,1,,1,11,1,45-54,Male,3,2,1.122545455
92,G,,2,3,3,AIR CANADA,738,67,TORONTO,4,0.4,0.48,1,5,,8,,,2,1,,2,,2,13,1,45-54,Male,4,2,0.251095694
54,D,,2,2,30,VIRGIN AMERICA,932,34,LOS ANGELES,1,0.6,0.69,2,,,5,,,1,1,,1,,4,4,1,45-54,Male,4,1,1.000529644
51,D,,3,2,30,VIRGIN AMERICA,936,34,LOS ANGELES,1,0.63,0.74,1,,,12,,,1,1,,2,,4,19,1,45-54,Male,4,1,1.000529644
91,G,,2,3,29,UNITED INTL,901,32,LONDON-HEATHROW,6,0.42,0.53,1,,,5,,,1,1,,2,,1,1,1,45-54,Male,4,1,0.917421687
56,D,,3,2,8,AMERICAN,209,34,LOS ANGELES,1,N,0.85,1,,,6,16,,2,2,,1,,0,11,1,45-54,Male,4,1,1.122545455
57,D,,3,2,8,AMERICAN,1540,38,MIAMI,2,0.78,0.9,1,,,2,,,2,1,,2,,1,12,1,45-54,Male,4,1,1.122545455
72,F,,2,2,28,UNITED,486,30,LAS VEGAS,1,0.51,0.56,2,,,2,,,2,2,,2,,1,2,1,45-54,Male,4,1,1.757875
90,F,,2,2,28,UNITED,242,7,BOSTON,2,0.5,0.6,1,,,4,,,1,1,,1,,0,12,1,45-54,Male,4,2,1.757875
81,F,,3,2,28,UNITED,394,30,LAS VEGAS,1,0.71,0.79,1,,,13,,,2,2,,2,,2,7,1,45-54,Male,4,2,1.757875
10,A,,2,2,20,JETBLUE,916,43,NEW YORK-JFK,2,0.56,0.68,1,,,2,,,2,1,,2,,1,12,1,45-54,Male,4,2,0.355703704
84,F,,3,2,28,UNITED,5338,46,PALM SPRINGS,2,0.77,0.87,1,2,,1,,,2,2,,2,,2,7,1,45-54,Male,4,2,1.757875
89,F,,3,2,28,UNITED,1592,69,WASHINGTON-DULLES,2,0.86,0.92,1,2,,5,,,2,2,,2,,1,12,1,45-54,Male,4,1,1.757875
95,G,,3,3,3,AIR CANADA,569,68,VANCOUVER,4,0.66,0.72,2,,,2,,,1,1,,1,,1,13,1,45-54,Male,4,2,0.251095694
95,G,,3,3,3,AIR CANADA,569,68,VANCOUVER,4,0.65,0.72,1,,,6,,,2,2,,2,,2,3,1,45-54,Male,4,2,0.251095694
96,G,,2,3,3,AIR CANADA,784,67,TORONTO,4,0.53,0.67,1,,,4,,,1,0,,1,,2,13,1,45-54,Male,4,1,0.251095694
99,G,,3,3,27,TURKISH AIRLINES,80,28,ISTANBUL,8,0.63,0.76,1,,,2,,,1,1,,2,,2,4,1,45-54,Male,4,2,0.975517672
29,B,,1,1,25,SOUTHWEST,5556,63,ST. LOUIS,3,0.26,0.33,1,,,5,,,1,1,,0,,2,1,1,45-54,Male,4,2,0.8875125
30,B,,3,2,25,SOUTHWEST,1307,30,LAS VEGAS,1,0.71,0.8,2,,,9,,,1,2,,2,,2,11,1,45-54,Male,4,2,0.8875125
26,B,,3,2,25,SOUTHWEST,2034,34,LOS ANGELES,1,0.68,0.71,1,,,5,,,2,2,,2,,1,10,1,45-54,Male,4,1,0.8875125
26,B,,3,2,25,SOUTHWEST,2034,34,LOS ANGELES,1,0.63,0.71,2,,,7,,,1,2,,2,,2,15,1,45-54,Male,4,2,0.8875125
72,F,,1,1,28,UNITED,1546,51,PORTLAND,1,0.29,0.34,1,,,2,,,2,2,,2,,2,2,1,45-54,Male,4,1,1.757875
73,F,,1,2,28,UNITED,1946,7,BOSTON,2,0.2,0.25,1,,,2,,,2,2,,2,,1,90,1,45-54,Male,4,1,1.757875
73,F,,1,2,28,UNITED,1946,7,BOSTON,2,0.18,0.25,1,,,5,,,1,0,,1,,2,1,1,45-54,Male,4,4,1.757875
31,B,,3,2,25,SOUTHWEST,1860,58,SANTA ANA,1,0.68,0.75,1,,,5,,,2,2,,1,,1,10,1,45-54,Male,4,2,0.8875125
