name,code,gate,flightID,loadFactor,seats,count,arrival,departure,delta.arrival,color
"Delta Air Lines to New York, Boeing 737-800","DL","C7a","b536f108-8d53-462e-9c4f-a35f2f529b2b","0.95","160","166","0.8888888888888888","0.96875","0.07986111111111116","null"
"Delta Air Lines to Minneapolis, Boeing 737-800","DL","C3","d87a4e57-9073-418b-9542-05da11b090ec","0.95","160","143","0.2361111111111111","0.2673611111111111","0.03125","null"
"Delta Air Lines to New York, Boeing 737-800","DL","C5","ac37aa38-26a4-4690-9b0a-2aeaeb99d0cf","0.95","160","153","0.22916666666666669","0.2604166666666667","0.03125","null"
"Delta Air Lines to Detroit, Boeing 737-800","DL","C7a","b8157af0-5d8e-421f-a8ba-9f6ac7922c66","0.95","160","151","0.3055555555555556","0.3368055555555556","0.03125","null"
"Delta Air Lines to Detroit, Boeing 737-800","DL","C1","40d6f478-3146-4f9f-b064-0267229c90fc","0.95","160","159","0.3541666666666667","0.3854166666666667","0.03125","null"
"Delta Air Lines to Atlanta, Boeing 737-800","DL","C5","bde9002a-a856-43e3-b209-37609c60055b","0.95","160","152","0.34027777777777773","0.37152777777777773","0.03125","null"
"Delta Air Lines to Minneapolis, Boeing 737-900","DL","C5","903daf7a-4014-4828-abe7-03aae6549904","0.95","180","155","0.3819444444444445","0.4166666666666667","0.03472222222222221","null"
"Delta Air Lines to Salt Lake City, Boeing 737-900","DL","C5","93a12042-d9a5-46f6-8b59-9fafb884c44b","0.95","180","177","0.5055555555555555","0.548611111111111","0.043055555555555514","null"
"Delta Air Lines to Minneapolis, Boeing 737-900","DL","C3","6cb83e59-b123-466b-8280-2478ae50d933","0.95","180","171","0.2916666666666667","0.3229166666666667","0.03125","null"
"Delta Air Lines to Detroit, Boeing 737-900","DL","C7a","dede0c75-2fd5-4aee-a547-057aa45aafbf","0.95","180","180","0.2673611111111111","0.2951388888888889","0.02777777777777779","null"
"SkyWest Airlines to Los Angeles, Airbus Industries A319","OO","B19","4263063b-f970-47f7-a161-79a4ae58142d","0.95","126","122","0.3305555555555556","0.3541666666666667","0.023611111111111083","null"
